word_count,average_word_length,sentence_count,average_sentence_length,flesch_reading_ease,flesch_kincaid_grade,gunning_fog,smog_index,difficult_words,cefr_level,cefr_numeric
54,4.888888888888889,1,54.0,1.398490566037765,26.23094339622642,31.01132075471698,23.72669961743115,18,B2,3
26,4.769230769230769,1,26.0,51.51500000000003,13.030000000000005,14.057142857142859,13.023866798666859,6,B2,3
70,6.6571428571428575,1,70.0,-58.79499999999996,38.849999999999994,43.42857142857143,34.4191,29,C1,4
61,4.475409836065574,1,61.0,5.011578947368463,26.720701754385967,29.11578947368421,20.267338824336647,16,C1,4
35,5.314285714285714,1,35.0,18.054411764705918,19.187647058823533,23.011764705882356,21.19438992294339,11,C1,4
38,4.868421052631579,2,19.0,61.2271153846154,9.563717948717951,10.876923076923077,11.20814326018867,4,B2,3
16,4.9375,1,16.0,47.83250000000001,10.562500000000004,16.400000000000002,14.554592549557764,7,B2,3
87,5.563218390804598,1,87.0,-45.807931034482735,41.261839080459765,42.61609195402299,26.683356303267143,26,C2,5
59,5.491525423728813,1,59.0,-13.64661016949151,29.820000000000004,33.76949152542373,25.98008509911553,22,C1,4
10,3.9,1,10.0,86.70500000000001,3.650000000000002,4.0,8.841846274778883,0,A2,1
22,5.2727272727272725,1,22.0,28.40571428571431,14.514285714285716,17.923809523809524,15.903189008614273,11,B2,3
24,4.666666666666667,1,24.0,35.94800000000001,14.456,16.400000000000002,14.554592549557764,5,B2,3
10,4.3,1,10.0,78.24500000000002,4.830000000000002,4.0,3.1291,2,A2,1
48,4.958333333333333,1,48.0,6.5400000000000205,24.271666666666665,28.36666666666667,22.076135915942103,14,C1,4
20,3.6,1,20.0,80.78500000000003,6.960000000000001,12.0,11.20814326018867,3,B2,3
13,4.230769230769231,1,13.0,89.51692307692309,4.003076923076925,8.276923076923078,8.841846274778883,2,A2,1
19,4.2631578947368425,1,19.0,67.32894736842107,8.588421052631581,9.705263157894738,11.20814326018867,3,A2,1
137,4.934306569343065,2,68.5,-7.064166666666637,31.01351851851852,33.81481481481482,23.326708150471678,30,C2,5
35,5.771428571428571,1,35.0,-1.8514705882352587,21.964117647058824,27.71764705882353,22.918633597333717,16,B2,3
19,5.157894736842105,1,19.0,36.1605263157895,12.935789473684213,16.02105263157895,14.554592549557764,7,B2,3
19,4.631578947368421,1,19.0,62.87631578947371,9.209473684210526,9.705263157894738,8.841846274778883,5,B1,2
47,5.829787234042553,1,47.0,2.530000000000001,24.582553191489364,29.012765957446813,22.918633597333717,20,B2,3
17,5.352941176470588,1,17.0,65.16823529411766,8.39294117647059,6.800000000000001,3.1291,3,A2,1
25,4.96,1,25.0,63.020000000000024,10.68,11.600000000000001,13.023866798666859,5,B1,2
34,4.4411764705882355,1,34.0,45.80972972972974,16.061621621621622,18.043243243243246,13.023866798666859,8,B2,3
34,6.264705882352941,1,34.0,-6.827941176470574,22.65823529411765,30.070588235294125,24.50423929779172,17,C1,4
44,4.886363636363637,1,44.0,21.815909090909116,21.147272727272725,26.690909090909088,21.19438992294339,12,B2,3
35,4.114285714285714,1,35.0,47.91323529411767,15.022941176470592,18.30588235294118,14.554592549557764,8,C1,4
26,4.076923076923077,1,26.0,69.64357142857145,10.501428571428573,12.62857142857143,8.841846274778883,5,B1,2
20,4.8,1,20.0,51.17500000000004,11.090000000000003,14.0,13.023866798666859,4,B2,3
42,5.476190476190476,1,42.0,13.133571428571457,21.861428571428572,23.46666666666667,19.287186520377343,13,B2,3
17,4.176470588235294,1,17.0,72.32500000000003,8.140000000000004,8.0,8.841846274778883,1,A2,1
13,4.0,1,13.0,74.805,5.806666666666668,8.133333333333335,8.841846274778883,2,A1,0
23,4.391304347826087,1,23.0,57.605000000000004,10.690000000000001,14.254545454545458,13.023866798666859,7,B2,3
49,5.73469387755102,1,49.0,-8.646938775510165,26.638367346938775,30.21224489795918,23.72669961743115,15,C1,4
24,4.208333333333333,1,24.0,59.636000000000024,11.152000000000001,14.8,13.023866798666859,5,B2,3
17,5.176470588235294,1,17.0,35.309411764705914,12.55764705882353,16.211764705882356,15.903189008614273,7,B1,2
20,5.1,1,20.0,42.71500000000003,12.270000000000003,14.0,13.023866798666859,7,A2,1
19,4.947368421052632,1,19.0,53.97105263157897,10.451578947368422,13.915789473684212,13.023866798666859,6,B1,2
29,6.620689655172414,1,29.0,-20.972413793103414,23.388965517241378,29.531034482758624,23.72669961743115,17,B2,3
19,5.2105263157894735,1,19.0,10.427058823529421,16.028235294117646,23.27058823529412,18.243605946275583,9,B2,3
13,5.153846153846154,1,13.0,69.99384615384618,6.726153846153846,5.2,3.1291,5,A2,1
21,3.6666666666666665,1,21.0,72.32500000000003,8.140000000000004,10.0,8.841846274778883,5,B2,3
24,5.375,1,24.0,20.325000000000017,16.386666666666667,22.933333333333337,19.287186520377343,11,B2,3
9,5.444444444444445,1,9.0,47.30000000000004,8.89777777777778,8.044444444444444,8.841846274778883,5,B1,2
24,5.416666666666667,1,24.0,30.900000000000034,14.911666666666669,16.26666666666667,14.554592549557764,8,A2,1
19,5.526315789473684,1,19.0,31.70789473684212,13.556842105263158,13.915789473684212,13.023866798666859,7,B1,2
15,5.466666666666667,1,15.0,16.77000000000001,14.646666666666672,24.666666666666668,18.243605946275583,7,B1,2
19,5.7894736842105265,1,19.0,31.70789473684212,13.556842105263158,20.231578947368423,17.122413403193683,7,B1,2
22,5.090909090909091,1,22.0,40.4914285714286,12.828571428571426,14.114285714285714,13.023866798666859,8,B1,2
12,4.666666666666667,1,12.0,57.23363636363638,8.009090909090911,8.036363636363637,8.841846274778883,5,B2,3
22,5.7727272727272725,1,22.0,30.686818181818182,14.444545454545459,16.072727272727274,14.554592549557764,7,B2,3
49,4.938775510204081,1,49.0,15.524489795918385,23.2669387755102,26.13061224489796,21.19438992294339,12,C1,4
25,4.96,1,25.0,42.71600000000004,13.512,16.400000000000002,14.554592549557764,8,B2,3
42,4.119047619047619,1,42.0,43.347857142857166,17.647142857142857,19.65714285714286,15.903189008614273,6,C1,4
28,4.857142857142857,1,28.0,42.4507142857143,14.294285714285717,15.485714285714288,15.903189008614273,7,C1,4
75,4.32,1,75.0,8.25472972972976,30.491621621621622,32.3027027027027,17.122413403193683,14,C1,4
56,4.196428571428571,1,56.0,23.095000000000013,23.950000000000006,25.25714285714286,15.903189008614273,12,C1,4
51,4.607843137254902,1,51.0,22.364117647058862,22.809803921568633,25.10588235294118,19.287186520377343,8,C1,4
19,4.894736842105263,1,19.0,49.518421052631595,11.07263157894737,18.126315789473683,15.903189008614273,4,B2,3
40,4.475,1,40.0,43.565000000000026,17.12,19.0,13.023866798666859,8,C1,4
26,4.576923076923077,1,26.0,43.78346153846158,13.611538461538462,18.092307692307692,15.903189008614273,8,C1,4
36,4.333333333333333,1,36.0,59.84500000000003,13.855555555555558,14.4,3.1291,5,C1,4
54,4.5,1,54.0,25.125000000000014,23.170000000000005,26.044444444444448,17.122413403193683,11,C1,4
15,4.2,1,15.0,65.72500000000001,7.570000000000004,8.457142857142857,8.841846274778883,3,B1,2
34,4.294117647058823,1,34.0,45.425000000000026,15.370000000000001,18.30588235294118,17.122413403193683,6,B2,3
82,4.487804878048781,2,41.0,44.57194444444448,17.103765432098765,20.644444444444446,15.903189008614273,15,C1,4
52,5.153846153846154,1,52.0,-0.5026923076922856,26.247692307692308,25.415384615384617,22.918633597333717,17,C1,4
31,4.419354838709677,1,31.0,58.021612903225815,12.867741935483874,16.270967741935486,14.554592549557764,5,B2,3
28,5.642857142857143,1,28.0,18.27928571428575,17.665714285714284,19.771428571428572,18.243605946275583,7,B2,3
31,4.290322580645161,1,31.0,52.74250000000002,13.852500000000003,14.05,14.554592549557764,3,B2,3
25,5.0,1,25.0,42.71600000000004,13.512,13.200000000000001,13.023866798666859,9,C1,4
61,4.229508196721311,1,61.0,31.195409836065608,24.06229508196721,27.022950819672133,14.554592549557764,9,C1,4
65,4.430769230769231,1,65.0,19.816923076923104,26.643076923076922,29.07692307692308,19.287186520377343,9,C2,5
69,4.246376811594203,1,69.0,25.226086956521755,26.88231884057971,29.339130434782607,15.903189008614273,7,C2,5
76,4.828947368421052,1,76.0,-8.336578947368395,33.30263157894737,36.71578947368421,25.98008509911553,16,C1,4
9,5.444444444444445,1,9.0,66.10000000000002,6.2755555555555596,8.044444444444444,8.841846274778883,2,C1,4
23,5.434782608695652,1,23.0,21.646521739130463,15.953913043478263,21.373913043478264,18.243605946275583,10,B2,3
29,6.551724137931035,1,29.0,8.200000000000017,19.320000000000004,24.01379310344828,20.267338824336647,14,C1,4
10,5.6,1,10.0,44.405,9.55,12.0,11.20814326018867,4,B2,3
23,5.086956521739131,1,23.0,47.39434782608697,12.362608695652174,14.417391304347825,13.023866798666859,7,B2,3
41,5.024390243902439,1,41.0,29.03463414634149,19.39512195121951,21.278048780487808,15.903189008614273,10,B2,3
38,5.7105263157894735,1,38.0,12.422894736842125,20.966842105263158,23.621052631578948,21.19438992294339,13,C1,4
42,4.690476190476191,1,42.0,26.971219512195177,19.682926829268293,26.15609756097561,21.19438992294339,10,B2,3
73,5.465753424657534,3,24.333333333333332,15.625000000000028,17.042222222222225,19.044444444444448,18.946978176291534,20,C2,5
33,5.03030303030303,1,33.0,37.46727272727276,16.231515151515154,19.260606060606065,15.903189008614273,10,B2,3
23,5.3478260869565215,1,23.0,36.35956521739132,13.901739130434787,12.678260869565218,11.20814326018867,5,B2,3
11,5.545454545454546,1,11.0,49.54272727272729,9.081818181818182,11.672727272727274,11.20814326018867,5,C1,4
10,6.6,1,10.0,19.025000000000006,13.09,16.0,13.023866798666859,4,B1,2
35,4.428571428571429,1,35.0,33.532857142857154,17.27714285714286,20.857142857142858,17.122413403193683,9,B2,3
57,5.280701754385965,1,57.0,2.0431578947368507,27.134736842105266,30.51929824561404,22.076135915942103,19,C1,4
42,5.4523809523809526,1,42.0,1.0478571428571684,23.547142857142862,28.228571428571428,24.50423929779172,13,C1,4
13,3.923076923076923,1,13.0,88.905,3.84,4.800000000000001,3.1291,3,A2,1
19,5.578947368421052,1,19.0,22.8026315789474,14.798947368421054,22.33684210526316,18.243605946275583,9,C1,4
30,4.7,1,30.0,39.523750000000035,15.696250000000003,17.8,17.122413403193683,9,B2,3
26,4.576923076923077,1,26.0,50.29115384615386,12.703846153846158,15.015384615384617,13.023866798666859,6,B2,3
19,4.631578947368421,1,19.0,71.06500000000001,7.818888888888889,11.644444444444446,11.20814326018867,4,B1,2
47,4.574468085106383,1,47.0,25.80000000000004,20.840000000000007,25.111111111111114,19.287186520377343,16,C1,4
57,4.964912280701754,1,57.0,-0.7049999999999841,28.26333333333334,32.66666666666667,23.72669961743115,19,C1,4
38,5.184210526315789,1,38.0,21.328157894736847,19.724736842105262,25.726315789473684,21.19438992294339,13,B2,3
14,4.928571428571429,1,14.0,47.59642857142859,10.098571428571429,8.457142857142857,8.841846274778883,5,B1,2
24,5.625,1,24.0,37.950000000000045,13.928333333333335,16.26666666666667,14.554592549557764,8,B2,3
18,4.833333333333333,1,18.0,56.965,9.785555555555558,13.866666666666669,13.023866798666859,4,B2,3
51,5.333333333333333,1,51.0,10.344897959183726,23.98938775510204,29.39591836734694,22.918633597333717,19,C1,4
30,5.533333333333333,1,30.0,19.815161290322607,18.196774193548382,21.43225806451613,18.243605946275583,12,B2,3
11,4.7272727272727275,1,11.0,41.8518181818182,10.154545454545456,11.672727272727274,11.20814326018867,4,A2,1
35,5.428571428571429,1,35.0,40.03090909090912,15.873939393939395,16.83636363636364,13.023866798666859,12,C1,4
14,6.642857142857143,1,14.0,-14.60615384615383,18.52615384615385,23.661538461538463,17.122413403193683,7,B2,3
13,5.384615384615385,1,13.0,37.455384615384645,11.264615384615386,14.430769230769233,13.023866798666859,4,A2,1
43,4.558139534883721,1,43.0,27.43651162790698,20.114883720930234,20.920930232558142,17.122413403193683,11,B2,3
19,5.315789473684211,1,19.0,36.1605263157895,12.935789473684213,18.126315789473683,15.903189008614273,9,B1,2
45,4.688888888888889,1,45.0,23.920000000000044,21.102222222222228,25.111111111111114,19.287186520377343,12,B2,3
31,4.806451612903226,1,31.0,28.948750000000018,17.171250000000004,22.8,19.287186520377343,11,C1,4
21,5.238095238095238,2,10.5,48.63550000000001,9.581,11.4,12.161744961471694,7,B2,3
61,5.60655737704918,1,61.0,-12.21271186440677,29.620000000000008,33.09152542372882,25.254471183327073,20,C1,4
38,5.815789473684211,1,38.0,-6.288461538461519,23.825128205128205,26.882051282051282,22.918633597333717,16,B2,3
51,5.980392156862745,1,51.0,-22.424117647058807,29.05686274509804,33.73333333333334,26.683356303267143,24,C1,4
56,5.232142857142857,2,28.0,23.5496052631579,17.05482456140351,19.82105263157895,17.122413403193683,22,C1,4
28,4.964285714285714,1,28.0,41.025000000000034,14.990000000000006,20.0,17.122413403193683,10,B2,3
37,5.513513513513513,1,37.0,-4.49297297297295,23.077837837837837,26.691891891891892,22.076135915942103,16,B2,3
20,6.4,1,20.0,-3.822857142857117,19.00952380952381,21.733333333333334,20.267338824336647,9,B2,3
11,5.636363636363637,1,11.0,25.455000000000013,12.690000000000001,14.8,13.023866798666859,4,A2,1
18,6.277777777777778,1,18.0,9.965000000000003,16.34111111111111,18.311111111111114,17.122413403193683,7,B2,3
59,5.169491525423729,1,59.0,-13.941896551724113,29.612758620689657,33.5448275862069,26.683356303267143,23,B2,3
33,5.696969696969697,1,33.0,4.140000000000015,20.88,26.53333333333334,22.076135915942103,12,C1,4
19,5.105263157894737,1,19.0,49.518421052631595,11.07263157894737,16.02105263157895,15.903189008614273,6,B1,2
13,5.153846153846154,1,13.0,50.470769230769264,9.44923076923077,11.353846153846156,13.023866798666859,4,B2,3
32,4.8125,1,32.0,31.59250000000003,16.8025,20.3,19.287186520377343,6,B2,3
52,4.711538461538462,1,52.0,19.04647058823531,23.27254901960784,26.67450980392157,20.267338824336647,14,C1,4
16,3.6875,1,16.0,90.13250000000001,4.662500000000001,6.4,3.1291,1,B2,3
27,5.962962962962963,1,27.0,-4.659999999999997,20.120000000000008,22.8,20.267338824336647,12,C1,4
49,4.73469387755102,1,49.0,25.801000000000016,22.081999999999997,23.200000000000003,14.554592549557764,17,C1,4
13,4.615384615384615,1,13.0,76.50153846153849,5.818461538461541,5.2,3.1291,4,A2,1
22,4.863636363636363,1,22.0,49.91409090909093,11.762727272727272,12.436363636363637,14.554592549557764,5,B2,3
23,4.260869565217392,1,23.0,51.07260869565218,11.849565217391305,12.678260869565218,11.20814326018867,5,B2,3
20,4.0,1,20.0,72.32500000000003,8.140000000000004,10.0,11.20814326018867,1,B2,3
12,6.25,1,12.0,18.405,13.673333333333336,14.8,14.554592549557764,6,C1,4
55,3.727272727272727,1,55.0,46.4136363636364,20.44909090909091,24.181818181818183,13.023866798666859,7,C1,4
23,5.0,1,23.0,49.91409090909093,11.762727272727272,16.072727272727274,14.554592549557764,8,B2,3
21,4.428571428571429,1,21.0,34.255000000000024,13.450000000000003,14.0,14.554592549557764,5,B2,3
19,4.684210526315789,1,19.0,55.21529411764709,9.781176470588235,9.15294117647059,8.841846274778883,6,C1,4
12,5.166666666666667,1,12.0,41.8518181818182,10.154545454545456,11.672727272727274,11.20814326018867,5,B2,3
37,5.108108108108108,1,37.0,25.23135135135138,18.93189189189189,21.28648648648649,18.243605946275583,10,C1,4
13,5.923076923076923,1,13.0,32.504999999999995,11.706666666666667,14.8,13.023866798666859,6,B2,3
29,4.172413793103448,1,29.0,72.66500000000002,10.080000000000002,12.62857142857143,8.841846274778883,4,C2,5
38,5.052631578947368,1,38.0,19.101842105263188,20.035263157894736,23.621052631578948,19.287186520377343,15,C1,4
12,5.5,1,12.0,53.655,8.756666666666668,11.466666666666669,13.023866798666859,3,B2,3
40,4.6,1,40.0,37.09615384615384,17.773846153846154,21.753846153846155,17.122413403193683,9,C1,4
30,4.933333333333334,1,30.0,43.84500000000003,14.596666666666668,20.0,18.243605946275583,8,C1,4
21,4.190476190476191,1,21.0,59.63500000000003,9.910000000000004,14.0,13.023866798666859,6,B2,3
28,4.821428571428571,1,28.0,54.09666666666669,12.421481481481482,13.762962962962963,11.20814326018867,9,C1,4
19,4.894736842105263,1,19.0,55.40500000000003,10.500000000000004,10.0,8.841846274778883,6,B2,3
27,4.592592592592593,1,27.0,57.23000000000002,11.984444444444446,12.281481481481482,11.20814326018867,6,B2,3
25,5.04,1,25.0,39.33200000000002,13.984000000000002,16.400000000000002,14.554592549557764,6,B1,2
23,4.565217391304348,1,23.0,48.54857142857145,11.704761904761906,16.019047619047623,14.554592549557764,6,B2,3
36,5.0,1,36.0,26.94500000000002,18.444444444444446,24.400000000000002,20.267338824336647,13,C1,4
27,4.851851851851852,1,27.0,47.83000000000001,13.29555555555556,18.20740740740741,15.903189008614273,8,C1,4
23,4.869565217391305,1,23.0,44.52000000000001,12.26666666666667,12.20952380952381,13.023866798666859,7,B2,3
9,5.777777777777778,1,9.0,8.365000000000009,14.080000000000002,18.2,13.023866798666859,4,B2,3
23,5.217391304347826,1,23.0,30.900000000000034,14.911666666666669,19.6,17.122413403193683,9,B2,3
42,5.309523809523809,1,42.0,-2.0751162790697606,24.23116279069767,28.362790697674416,24.50423929779172,15,C1,4
31,5.161290322580645,1,31.0,27.212727272727278,17.66181818181818,19.260606060606065,17.122413403193683,10,C1,4
17,5.294117647058823,1,17.0,36.1605263157895,12.935789473684213,13.915789473684212,13.023866798666859,5,B2,3
20,5.5,1,20.0,30.686818181818182,14.444545454545459,19.70909090909091,17.122413403193683,8,B1,2
22,4.636363636363637,1,22.0,49.91409090909093,11.762727272727272,14.254545454545458,13.023866798666859,6,B1,2
18,5.555555555555555,1,18.0,22.8026315789474,14.798947368421054,18.126315789473683,17.122413403193683,6,B2,3
24,4.541666666666667,1,24.0,59.636000000000024,11.152000000000001,11.600000000000001,8.841846274778883,5,B2,3
22,5.136363636363637,1,22.0,30.686818181818182,14.444545454545459,16.072727272727274,14.554592549557764,8,B2,3
13,6.230769230769231,1,13.0,28.05000000000001,13.073333333333338,16.666666666666668,14.554592549557764,6,B2,3
32,6.09375,1,32.0,0.6367647058823991,21.617058823529415,24.188235294117646,20.267338824336647,18,B2,3
22,4.681818181818182,1,22.0,52.05000000000001,11.96166666666667,12.933333333333335,13.023866798666859,6,B2,3
23,5.043478260869565,1,23.0,40.03782608695653,13.388695652173912,16.156521739130437,14.554592549557764,8,B2,3
17,5.764705882352941,1,17.0,30.332941176470626,13.251764705882355,18.56470588235294,15.903189008614273,8,B2,3
23,4.695652173913044,2,11.5,62.17150000000001,7.693000000000001,8.200000000000001,8.841846274778883,9,B2,3
14,5.642857142857143,1,14.0,16.107500000000016,14.9875,21.400000000000002,17.122413403193683,8,C1,4
21,5.380952380952381,1,21.0,26.84136363636364,14.98090909090909,16.072727272727274,14.554592549557764,8,B2,3
29,5.586206896551724,1,29.0,-4.09499999999997,21.283333333333335,25.333333333333336,21.19438992294339,15,B2,3
8,5.625,1,8.0,54.70142857142861,7.368571428571428,2.8000000000000003,3.1291,4,B2,3
26,5.153846153846154,1,26.0,41.56333333333336,14.169629629629632,18.20740740740741,15.903189008614273,11,B2,3
10,4.9,1,10.0,69.78500000000001,6.010000000000002,12.0,11.20814326018867,3,B1,2
19,4.894736842105263,1,19.0,36.1605263157895,12.935789473684213,16.02105263157895,14.554592549557764,8,B2,3
23,5.130434782608695,1,23.0,32.681304347826114,14.414782608695656,17.895652173913046,15.903189008614273,7,C1,4
28,4.892857142857143,1,28.0,34.45517241379312,15.657931034482761,18.49655172413793,17.122413403193683,6,C1,4
19,5.842105263157895,1,19.0,-23.965714285714256,21.81904761904762,21.733333333333334,18.243605946275583,13,C1,4
25,4.72,1,25.0,43.78346153846158,13.611538461538462,13.476923076923079,11.20814326018867,9,B2,3
29,5.0344827586206895,1,29.0,12.236428571428604,18.508571428571432,21.200000000000003,19.287186520377343,10,B2,3
9,5.555555555555555,1,9.0,37.900000000000034,10.208888888888893,16.933333333333334,13.023866798666859,3,A2,1
16,5.5625,1,16.0,30.332941176470626,13.251764705882355,18.56470588235294,15.903189008614273,7,B2,3
33,5.0,1,33.0,18.054411764705918,19.187647058823533,24.188235294117646,20.267338824336647,13,C1,4
34,6.117647058823529,1,34.0,3.1250000000000284,21.27,25.36470588235294,21.19438992294339,18,B2,3
26,5.538461538461538,1,26.0,18.27928571428575,17.665714285714284,21.200000000000003,19.287186520377343,11,B2,3
21,5.571428571428571,1,21.0,32.681304347826114,14.414782608695656,16.156521739130437,15.903189008614273,9,C1,4
11,5.909090909090909,1,11.0,32.504999999999995,11.706666666666667,14.8,13.023866798666859,4,B2,3
42,4.595238095238095,1,42.0,31.42954545454549,19.80636363636364,23.05454545454546,17.122413403193683,7,B2,3
45,5.911111111111111,1,45.0,-7.024999999999977,25.170000000000005,27.6,22.918633597333717,19,C1,4
35,5.542857142857143,1,35.0,24.649090909090916,18.01939393939394,21.684848484848487,18.243605946275583,11,C2,5
19,5.368421052631579,1,19.0,36.1605263157895,12.935789473684213,18.126315789473683,15.903189008614273,7,B2,3
43,5.209302325581396,1,43.0,19.89318181818183,21.415454545454548,26.690909090909088,21.19438992294339,13,B2,3
36,4.638888888888889,1,36.0,36.34500000000003,17.133333333333336,19.955555555555556,15.903189008614273,9,B2,3
13,4.3076923076923075,1,13.0,83.0092307692308,4.91076923076923,11.353846153846156,11.20814326018867,2,A2,1
37,4.837837837837838,1,37.0,12.422894736842125,20.966842105263158,24.673684210526318,20.267338824336647,13,B2,3
26,4.346153846153846,1,26.0,63.306538461538494,10.888461538461542,16.553846153846155,14.554592549557764,6,B2,3
25,5.8,1,25.0,-0.8249999999999602,19.336666666666662,22.933333333333337,19.287186520377343,9,B2,3
11,4.818181818181818,1,11.0,52.86500000000001,8.370000000000001,16.0,13.023866798666859,3,B2,3
42,5.5476190476190474,1,42.0,10.463902439024423,21.98536585365854,22.253658536585366,17.122413403193683,12,C1,4
26,5.6923076923076925,1,26.0,7.991153846153878,18.603846153846153,19.630769230769232,17.122413403193683,7,B2,3
33,4.393939393939394,1,33.0,52.84909090909092,14.08606060606061,16.83636363636364,13.023866798666859,6,B2,3
6,3.3333333333333335,1,6.0,102.045,0.5166666666666693,2.4000000000000004,3.1291,0,A1,0
21,6.571428571428571,1,21.0,-19.937142857142817,21.257142857142856,23.63809523809524,19.287186520377343,9,B2,3
16,5.1875,1,16.0,33.690000000000026,12.286666666666669,16.666666666666668,14.554592549557764,5,C1,4
41,4.829268292682927,1,41.0,35.22487804878051,18.531707317073174,20.302439024390246,14.554592549557764,10,B2,3
18,5.777777777777778,1,18.0,9.965000000000003,16.34111111111111,20.533333333333335,17.122413403193683,6,B2,3
9,3.7777777777777777,1,9.0,94.30000000000001,2.342222222222226,8.044444444444444,8.841846274778883,1,B1,2
29,4.379310344827586,1,29.0,54.5364285714286,12.608571428571427,15.485714285714288,13.023866798666859,6,B2,3
32,4.8125,1,32.0,39.523750000000035,15.696250000000003,15.3,13.023866798666859,8,C2,5
40,4.95,1,40.0,22.41500000000002,20.070000000000004,26.0,21.19438992294339,13,C2,5
23,5.217391304347826,1,23.0,21.646521739130463,15.953913043478263,23.11304347826087,19.287186520377343,10,C1,4
14,4.071428571428571,1,14.0,65.72500000000001,7.570000000000004,8.457142857142857,11.20814326018867,2,C1,4
11,5.2727272727272725,1,11.0,26.470000000000027,12.3,11.672727272727274,11.20814326018867,2,B1,2
14,5.857142857142857,1,14.0,23.42500000000001,13.470000000000002,14.171428571428573,13.023866798666859,5,B2,3
17,4.9411764705882355,1,17.0,55.21529411764709,9.781176470588235,11.505882352941178,11.20814326018867,7,C1,4
30,4.733333333333333,1,30.0,35.38500000000002,15.776666666666667,18.666666666666668,15.903189008614273,9,C1,4
20,5.1,1,20.0,38.48500000000004,12.860000000000003,16.0,14.554592549557764,6,C1,4
9,6.111111111111111,1,9.0,28.50000000000003,11.520000000000003,12.488888888888889,11.20814326018867,3,C1,4
8,5.625,1,8.0,8.365000000000009,14.080000000000002,18.2,13.023866798666859,3,B2,3
7,4.714285714285714,1,7.0,54.70142857142861,7.368571428571428,8.514285714285714,8.841846274778883,2,A2,1
38,4.2631578947368425,1,38.0,50.270263157894775,15.687894736842104,17.30526315789474,11.20814326018867,8,C1,4
23,4.782608695652174,1,23.0,49.91409090909093,11.762727272727272,16.072727272727274,14.554592549557764,8,B2,3
16,5.0,1,16.0,53.120000000000005,9.825,8.9,8.841846274778883,3,B2,3
14,5.857142857142857,1,14.0,5.296428571428578,15.99857142857143,17.02857142857143,15.903189008614273,7,C1,4
27,4.407407407407407,1,27.0,60.363333333333344,11.547407407407409,12.281481481481482,8.841846274778883,4,C1,4
26,5.269230769230769,1,26.0,25.79600000000002,15.872000000000003,19.6,17.122413403193683,11,C1,4
15,4.733333333333333,1,15.0,61.890000000000015,8.353333333333339,14.0,13.023866798666859,5,B2,3
29,4.896551724137931,1,29.0,46.12413793103451,14.030344827586209,17.117241379310343,15.903189008614273,8,C2,5
31,5.709677419354839,1,31.0,4.3650000000000375,20.103333333333335,20.0,17.122413403193683,8,C1,4
27,4.666666666666667,1,27.0,32.163333333333355,15.480740740740742,18.20740740740741,15.903189008614273,6,B2,3
10,4.0,1,10.0,95.165,2.4700000000000024,8.0,8.841846274778883,1,A2,1
24,4.291666666666667,1,24.0,73.1421739130435,8.771304347826089,10.93913043478261,8.841846274778883,4,B2,3
33,5.2727272727272725,1,33.0,26.305000000000035,17.540000000000003,19.05,15.903189008614273,11,C1,4
17,5.823529411764706,1,17.0,45.26235294117649,11.169411764705881,11.505882352941178,13.023866798666859,5,B2,3
14,4.928571428571429,1,14.0,71.76785714285715,6.727142857142859,11.314285714285715,11.20814326018867,4,B1,2
37,5.594594594594595,1,37.0,25.23135135135138,18.93189189189189,21.28648648648649,17.122413403193683,14,B2,3
26,5.769230769230769,1,26.0,17.752692307692342,17.242307692307694,19.630769230769232,18.243605946275583,10,B1,2
21,5.142857142857143,1,21.0,45.06578947368425,11.693684210526317,13.915789473684212,13.023866798666859,9,B2,3
33,4.878787878787879,1,33.0,40.03090909090912,15.873939393939395,18.04848484848485,14.554592549557764,7,B2,3
25,4.52,1,25.0,59.636000000000024,11.152000000000001,13.200000000000001,13.023866798666859,6,B1,2
4,6.5,1,4.0,54.72500000000002,6.620000000000001,11.600000000000001,8.841846274778883,1,A2,1
27,5.814814814814815,1,27.0,16.496666666666698,17.665925925925922,21.17037037037037,18.243605946275583,11,C1,4
19,4.315789473684211,1,19.0,58.42368421052632,9.830526315789477,11.810526315789474,11.20814326018867,5,B1,2
19,5.526315789473684,1,19.0,36.1605263157895,12.935789473684213,13.915789473684212,13.023866798666859,8,B1,2
22,4.909090909090909,1,22.0,56.6057142857143,10.580952380952379,14.114285714285714,13.023866798666859,7,B1,2
25,4.88,1,25.0,59.636000000000024,11.152000000000001,10.0,8.841846274778883,8,B1,2
22,3.590909090909091,1,22.0,65.29590909090909,9.61727272727273,14.254545454545458,13.023866798666859,3,B1,2
32,4.84375,1,32.0,50.40147058823533,14.675882352941176,18.30588235294118,14.554592549557764,7,B2,3
30,4.233333333333333,1,30.0,57.793103448275886,12.402758620689657,15.73793103448276,13.023866798666859,6,B2,3
43,4.488372093023256,1,43.0,43.1760465116279,17.91953488372093,20.920930232558142,14.554592549557764,7,C1,4
29,5.068965517241379,1,29.0,33.38642857142861,15.55857142857143,21.200000000000003,18.243605946275583,9,C1,4
24,4.25,1,24.0,76.82043478260871,8.25826086956522,12.678260869565218,11.20814326018867,3,B2,3
13,4.769230769230769,1,13.0,69.99384615384618,6.726153846153846,8.276923076923078,8.841846274778883,2,A2,1
35,4.485714285714286,1,35.0,42.93676470588238,15.71705882352941,17.129411764705885,14.554592549557764,7,B2,3
16,5.125,1,16.0,31.97,12.775000000000002,13.9,13.023866798666859,6,B2,3
